of_list;of_round_list;rr_round_list;of_val_list;of_round_val_list;RMSE_val_list;RMSE_round_val_list;MAPE_val_list;MAPE_round_val_list;Var10
51.1236031294288;392.48392720202;34;52.2116560034159;394.072457336758;10.2187725293614;28.0739187623231;0.380195685641009;1.30991726859564;46371
51.1194292557637;392.48392720202;34;52.2099108935785;394.072457336758;10.2186017530363;28.0739187623231;0.38017790521897;1.30991726859564;46371
51.1165360363649;392.48392720202;34;52.2084496641513;394.072457336758;10.2184587550326;28.0739187623231;0.380177304909253;1.30991726859564;46371
51.1135198644153;392.48392720202;34;52.2074598571391;394.072457336758;10.2183618899645;28.0739187623231;0.380170265126618;1.30991726859564;46371
51.1103769973858;373.987914787898;35;52.205827176915;375.371208112621;10.2182021096585;27.399679126319;0.380168917460868;1.27722774997233;46371
51.1062277709277;374.313200472191;36;52.2049065107476;376.151674035554;10.2181120086587;27.4281488269097;0.380157633266296;1.27593215607176;46371
51.1023399894172;374.313200472191;36;52.2024545358868;376.151674035554;10.217872042249;27.4281488269097;0.380160576109565;1.27593215607176;46371
51.0995855893109;374.313200472191;36;52.2009760714795;376.151674035554;10.2177273472607;27.4281488269097;0.380156617766409;1.27593215607176;46371
51.0974468079157;359.777127804841;37;52.1998968221542;361.842935271268;10.2176217215313;26.9014101961688;0.380160444085422;1.24937716914722;46371
51.0925461539219;359.08079150295;38;52.1983062877063;361.143521856643;10.217466054527;26.8753984847348;0.380156972690752;1.24810848606674;46371
51.0897908783192;370.011434907683;39;52.1967262617414;372.160889393131;10.217311413649;27.2822612476727;0.380166698890528;1.26779931291808;46371
51.0871474592735;370.011434907683;39;52.1959836288959;372.160889393131;10.2172387296075;27.2822612476727;0.380158618628642;1.26779931291808;46371
51.0835620563257;314.088525298187;40;52.1941516436336;315.65714481036;10.2170594246714;25.1259684314997;0.380150500738054;1.16640106273813;46371
51.0808870205599;305.401792192079;41;52.1929596562187;306.880867534742;10.2169427576177;24.7742151251959;0.380151745796478;1.14916784794688;46371
51.0783354389655;351.469437169882;43;52.1918348368952;353.159505299715;10.2168326634917;26.5766628943408;0.380143738932396;1.23803991047836;46371
51.0739086420399;351.469437169882;43;52.1901550143465;353.159505299715;10.2166682450148;26.5766628943408;0.380153137037946;1.23803991047836;46371
51.0714259090507;351.469437169882;43;52.1894795291432;353.159505299715;10.2166021288042;26.5766628943408;0.380151115739742;1.23803991047836;46371
51.069489055081;347.155798450838;45;52.1887824082893;348.884329235707;10.2165338944565;26.4153110614169;0.380142618089582;1.22937741591161;46371
51.0668965633427;385.328491810919;48;52.187732839567;387.174465200453;10.2164311615717;27.8271258020103;0.380147647267753;1.29745286112618;46371
51.0628838649294;385.328491810919;48;52.1861253016063;387.174465200453;10.2162738120712;27.8271258020103;0.380146304124138;1.29745286112618;46371
51.0611741484152;400.951386057608;50;52.1852079786878;402.966497907708;10.2161840213152;28.3889590477604;0.380147072110355;1.32473042754737;46371
51.0576914469963;400.944317888834;51;52.1845150214712;402.959379980549;10.2161161917307;28.3887083179404;0.380152156609875;1.32471821103028;46371
51.0545065677417;384.923368684471;53;52.183707639525;386.896425092709;10.2160371612015;27.8171323141948;0.380147258266317;1.29661155226304;46371
51.0517666452811;384.923368684471;53;52.1832617420166;386.896425092709;10.2159935142909;27.8171323141948;0.380131403273189;1.29661155226304;46371
51.0490941569014;384.923368684471;53;52.1818793685307;386.896425092709;10.2158581987546;27.8171323141948;0.380135697169327;1.29661155226304;46371
51.0464788671838;384.923368684471;53;52.1806704668329;386.896425092709;10.2157398622746;27.8171323141948;0.380140222897633;1.29661155226304;46371
51.0435923867243;384.923368684471;53;52.1799269957816;386.896425092709;10.2156670850005;27.8171323141948;0.380141235750344;1.29661155226304;46371
51.0410560842547;392.826501306405;54;52.17892728212;395.012550123827;10.2155692237016;28.1073851549313;0.380138349331834;1.3100581217253;46371
51.0380486591186;380.670430692142;55;52.178237952051;382.804943308469;10.2155017450981;27.6696564239048;0.380137114546022;1.28826897076629;46371
51.0357200041036;380.670430692142;55;52.1773427651623;382.804943308469;10.2154141144804;27.6696564239048;0.380142447247575;1.28826897076629;46371
51.0339569709041;386.272517043226;56;52.1766006816963;388.471191556877;10.2153414707191;27.8736862132326;0.380139944753264;1.29824667654409;46371
51.0312910607564;386.272517043226;56;52.1765202526813;388.471191556877;10.2153335973605;27.8736862132326;0.380142031097114;1.29824667654409;46371
51.026959410223;389.813375928359;57;52.1725374280782;392.046910970371;10.2149437030341;28.0016753416781;0.380127521113548;1.30455994818692;46371
51.0240208023411;389.813375928359;57;52.1718978096902;392.046910970371;10.2148810868938;28.0016753416781;0.380114620767257;1.30455994818692;46371
51.0221613715673;394.607641998271;58;52.1711680068029;396.866406044303;10.2148096415746;28.1732641362091;0.380113312398703;1.31285411415396;46371
51.0204405231275;394.607641998271;58;52.1703652067831;396.866406044303;10.2147310494974;28.1732641362091;0.380114823037413;1.31285411415396;46371
51.0186195744554;432.937302119866;60;52.1694705439062;435.490209310724;10.214643463568;29.5123773800324;0.380109545595774;1.37638888938318;46371
51.0153028733728;451.062989547384;61;52.1683809304987;453.644443103384;10.2145367913086;30.1212364654369;0.38011218514568;1.40645188320252;46371
51.0125091169272;459.550708129188;62;52.1674804126791;462.152792171783;10.2144486305115;30.4023943850409;0.380127560396582;1.42032980560416;46371
51.0097631778119;453.754222919027;63;52.1662545161688;456.391570860187;10.2143286138805;30.2123011655911;0.380132954647624;1.41054208566999;46371
51.0082792804983;453.754222919027;63;52.1655388344631;456.391570860187;10.214258547194;30.2123011655911;0.380138137129113;1.41054208566999;46371
51.0063413098278;457.176533578662;64;52.1645052711387;459.838341330808;10.2141573584059;30.3261715793737;0.380131787056562;1.41607224064422;46371
51.0035322334581;456.85655388558;65;52.1632033440204;459.520544637637;10.2140298946126;30.3156904799359;0.380123111958147;1.41552447159838;46371
51.0009840377137;458.138067248473;66;52.1620641721014;460.811897553143;10.2139183638897;30.3582574451546;0.380116658708069;1.41759061857704;46371
50.9986144850929;457.643852284958;67;52.161078930699;460.323176132815;10.2138219027648;30.3421547070347;0.380115467894537;1.41673725067476;46371
50.9967770381701;490.244217911701;68;52.159925766648;493.170092118708;10.2137089998343;31.4060533056514;0.380122602300038;1.46831225661051;46371
50.9949234125591;490.244217911701;68;52.1595218820709;493.170092118708;10.2136694563777;31.4060533056514;0.380131129163305;1.46831225661051;46371
50.9919611143672;490.244217911701;68;52.1582622825864;493.170092118708;10.2135461307605;31.4060533056514;0.380110464770352;1.46831225661051;46371
50.9899612521338;502.35100397777;69;52.1578810985003;505.352905981825;10.2135088092683;31.7915997075273;0.380108052202595;1.48734523536943;46371
50.9870811797211;508.908308599248;71;52.1572612561486;512.052109198194;10.2134481206054;32.0016283710124;0.380115703498763;1.49861420235946;46371
50.9847430959287;508.908308599248;71;52.1554517581429;512.052109198194;10.2132709508896;32.0016283710124;0.380122242803327;1.49861420235946;46371
50.9831709604097;508.908308599248;71;52.154913168848;512.052109198194;10.2132182164926;32.0016283710124;0.380121916675848;1.49861420235946;46371
50.9810915937241;508.908308599248;71;52.1539467666713;512.052109198194;10.2131235933647;32.0016283710124;0.380114062262956;1.49861420235946;46371
50.9793678457904;508.908308599248;71;52.1529489518672;512.052109198194;10.2130258936191;32.0016283710124;0.3801186541968;1.49861420235946;46371
50.9768074662288;508.908308599248;71;52.152192985776;512.052109198194;10.2129518735551;32.0016283710124;0.38010979867735;1.49861420235946;46371
50.9756460210248;508.908308599248;71;52.151572487142;512.052109198194;10.2128911173225;32.0016283710124;0.380110992363414;1.49861420235946;46371
50.9735247928367;510.679996070945;72;52.1508513938534;513.946162691161;10.2128205108925;32.0607599002632;0.380115217776063;1.50105112199275;46371
50.9708870823423;510.679996070945;72;52.1500708071706;513.946162691161;10.2127440785688;32.0607599002632;0.38011638018203;1.50105112199275;46371
50.9687139964905;523.110377524532;74;52.1488546242472;526.463115806769;10.2126249930414;32.4488248109779;0.380119288577511;1.52005951654174;46371
50.9665647899452;517.044262025194;75;52.147741235306;520.357654499112;10.2125159716209;32.2601194820823;0.380122154410813;1.51045909331067;46371
